thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/katrina-mccarter,https://www.ovations.com.au/speakers/katrina-mccarter,Katrina McCarter,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Generations,GENERATIONS,"Armed with over a decade of running successful businesses, global marketing expert Katrina McCarter - a Fortune 100 corporate chief turned entrepreneur, international award-winning speaker and author - has helped hundreds of clients build businesses, reputations and visibility. With over 25 years' experience, Katrina brings absolute clarity, outrageous confidence and true commercial success. She's reached audiences of thousands across Europe, the US and Australia and is a five-time B&T Women in Media Awards finalist and 2021 Top 50 Small Business Leader.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Small%20Business%20(SME),SMALL BUSINESS (SME),https://www.ovations.com.au/speaker-filter-search-results/speakers/Customer%20Experience,CUSTOMER EXPERIENCE,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/pippa-hallas,https://www.ovations.com.au/speakers/pippa-hallas,Pippa Hallas,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,,,"Ella Baché is a respected skin care brand revered across the country. You may think you know its story, but there’s so much more to this brand than meets the eye.",,,,,,,,,,,,,,,,,,"Because it all started with one woman, a pot of wax and the decision to bare it all in the foyer of David Jones. Now, for the first time, CEO Pippa","Hallas opens up about the journey, legacy and lessons behind one of Australia's most iconic female led brands. The disruptions, the innovations, the mistakes and the risks - and what it really takes to successfully steer an 80 year old business into a radically new world.",5000-10000
https://www.ovations.com.au/speakers/andre-alphonso,https://www.ovations.com.au/speakers/andre-alphonso,Andre Alphonso,,,,,,,,,,,,,,,,"He will make you laugh. He will make you cry. He will make you think. More importantly he will inspire you to go beyond standard ways of communicating with people so that you will walk away with a practical set of tactics that you can immediately use to turn up the volume on your personal presence and influence. André Alphonso is an entrepreneur, owner and leader of multiple businesses, published author, executive coach and keynote speaker who uses storytelling as a way of communicating his message.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/justin-jones,https://www.ovations.com.au/speakers/justin-jones,Justin Jones,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Resilience,RESILIENCE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,"Justin Jones (or other wise affectionately known as Jonesy) is one of Australia’s premier motivational speakers and extreme adventurers. Constantly pushing the boundaries of human endurance he has undertaken a number of large scale expeditions over the past 14 years. Two in particular have captured global acclaim and attention, setting 2 Guinness World records.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/james-castrission,https://www.ovations.com.au/speakers/james-castrission,James Castrission,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Resilience,RESILIENCE,"James Castrission, also known as Cas, is a renowned public speaker and one of Australia's 50 Greatest Explorers. He champions the power of an explorer's mindset and has written two bestselling books. With five years of experience as a management consultant at Deloitte, Cas shares proven strategies and invaluable leadership lessons from his world-record-breaking expeditions. He founded MyAdventure Group in 2013 to provide Australia's premium corporate Adventure-based development programs. His corporate programs aim to develop teams and drive competitive advantage in organisations.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/scott-dutton,https://www.ovations.com.au/speakers/scott-dutton,Scott Dutton,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,,,,,"Scott Dutton (CSP) is the Conflict Whisperer and Fun Maker! Scott is the most engaging, insightful and fun keynote speaker / master trainer (virtual + F2F) in the global conflict resolution + communication arena.",,,,,,,,,,,,,,,,,,"Scott is in high demand as the ‘go to’ conflict + communication + culture expert for over 500 client organisations and 20,000+ professionals across all sectors. He is the Founder of Fighting Fair + Creator of Conflict Intelligence (CI) and is passionate about sharing insights, strategies and skills that will transform conflict into connection. Scott is all about creating an energising, interactive and empowering experience for the audience. Scott takes a serious subject like conflict and makes it fun!",,5000-10000
https://www.ovations.com.au/speakers/kate-morris,https://www.ovations.com.au/speakers/kate-morris,Kate Morris,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,,,,,,,,,"Beauty advocate Kate Morris, founder of Adorebeauty.com.au, started Australia’s first beauty e-commerce site in 1999 from a garage in Melbourne at the age of 21.",,,,,,,,,,,,,,,,,,"Starting with just $12,000 and two little known cosmetic companies on board, Adore Beauty has grown to more than 200 brands, 13,000 products, and hundreds of thousands of customers.",,5000-10000
https://www.ovations.com.au/speakers/julie-masters,https://www.ovations.com.au/speakers/julie-masters,Julie Masters,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,,,,"Julie Masters has spent a career decoding influence. Founder of ODE Management, the world’s largest dedicated speaker management agency with offices across the USA and Australia.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/justin-dry,https://www.ovations.com.au/speakers/justin-dry,Justin Dry,,,,,,,,,,,,,,,,"Justin Dry is an Entrepreneur, Investor and Co-Founder + CEO of Vinomofo, one of Australia’s fastest-growing companies.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/kirryn-zerna,https://www.ovations.com.au/speakers/kirryn-zerna,Kirryn Zerna,,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,"How do you unlock that spark of connection that fuels the world's best leaders, teams, and brands? Kirryn Zerna is an award-winning keynote speaker, a LinkedIn Top Voice in Communications, Non-Executive Director, and author. Drawing on 20 years as an experienced communication professional, with postgraduate degrees from Australia's leading universities, Kirryn has made a name for herself advising organisations and leaders from a diverse range of industries on the latest branding, communication, and connection trends.",https://www.ovations.com.au/speakers/communication,COMMUNICATION,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/shaun-kenny,https://www.ovations.com.au/speakers/shaun-kenny,Shaun Kenny,,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,,,,"Shaun Kenny is one of Asia Pacific’s most in-demand speakers and educators, having delivered 1,000+ sessions to 150,000+ people in the past decade with some of the world’s great companies.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/peter-merrett,https://www.ovations.com.au/speakers/peter-merrett,Peter Merrett,,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Customer%20Experience,CUSTOMER EXPERIENCE,,,"Peter Merrett is a multi-award-winning luxury hotelier, Australia's 2024 Keynote Speaker of the Year, and the visionary founder of The House of Wonderful. With over thirty-five years of transforming luxury hotels, commercial properties, and their teams from status quo to best-in-class, Peter has revitalised the hearts of some of the world's most recognised brands. His approach goes beyond KPIs and mission statements, bringing wonder back to life, leadership, and service in a way that creates extraordinary results.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/cameron-schwab,https://www.ovations.com.au/speakers/cameron-schwab,Cameron Schwab,,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,,,"Cameron Schwab was appointed CEO of the famous Richmond Football Club at age 24, the youngest in the history of the game. He then spent the next 25 years as the CEO of three AFL clubs, the second longest serving CEO in the modern game.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/clem-newton-brown,https://www.ovations.com.au/speakers/clem-newton-brown,Clem Newton-Brown,,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,,,,,,,,,,,,"As a former planning barrister, Deputy Lord Mayor of Melbourne and Member of Parliament, Clem has a unique insight into how this transport revolution can be realised. His presentation is not about predicting the future - it is about what he is actually doing to create the urban environment to facilitate the biggest change the world has seen since the invention of the motor vehicle.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/janice-petersen,https://www.ovations.com.au/speakers/janice-petersen,Janice Petersen,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,,,,,,,,,,,Janice Petersen has spent more than 15 years working as a cross-platform journalist and news presenter.,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/nick-abrahams,https://www.ovations.com.au/speakers/nick-abrahams,Nick Abrahams,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,A leading expert in digital assets like cryptocurrencies and NFTs. The AFR describes Nick as a “digital transformation guru”.,,,,,,,,,,,,,,,,,,,,5000-10000
